사용년월,노선ID,노선번호,노선명,표준버스정류장ID,버스정류장ARS번호,역명,00시승차총승객수,00시하차총승객수,1시승차총승객수,1시하차총승객수,2시승차총승객수,2시하차총승객수,3시승차총승객수,3시하차총승객수,4시승차총승객수,4시하차총승객수,5시승차총승객수,5시하차총승객수,6시승차총승객수,6시하차총승객수,7시승차총승객수,7시하차총승객수,8시승차총승객수,8시하차총승객수,9시승차총승객수,9시하차총승객수,10시승차총승객수,10시하차총승객수,11시승차총승객수,11시하차총승객수,12시승차총승객수,12시하차총승객수,13시승차총승객수,13시하차총승객수,14시승차총승객수,14시하차총승객수,15시승차총승객수,15시하차총승객수,16시승차총승객수,16시하차총승객수,17시승차총승객수,17시하차총승객수,18시승차총승객수,18시하차총승객수,19시승차총승객수,19시하차총승객수,20시승차총승객수,20시하차총승객수,21시승차총승객수,21시하차총승객수,22시승차총승객수,22시하차총승객수,23시승차총승객수,23시하차총승객수,등록일자,교통수단타입코드,교통수단타입명,"?""사용년월"""
202105.0,,관악02,관악02(낙성대역~서울대신공학관),120900009,21585,BK국제관,0,0,0,0,0,0,0,0,0,0,0,0,110,2,227,15,596,46,541,21,602,22,803,24,861,48,808,35,793,58,827,42,1094,42,1683,91,1462,110,700,95,387,67,297,101,245,117,104,87,20210603,,,
202105.0,,관악02,관악02(낙성대역~서울대신공학관),120900027,21564,대학원생활관,0,0,0,0,0,0,0,0,0,0,0,0,119,13,328,11,649,26,827,38,694,16,1014,12,1091,23,986,19,859,16,863,27,1101,27,1543,48,1383,62,736,85,454,70,386,81,349,106,117,73,20210603,,,
202105.0,,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트,0,0,0,0,0,0,0,0,0,0,0,0,309,25,466,5,582,13,293,10,234,17,193,14,208,34,209,22,172,40,160,29,135,63,125,78,94,130,66,50,50,43,34,43,17,37,6,34,20210603,,,
202105.0,,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트,0,2,0,0,0,0,0,0,0,0,36,0,4,0,507,489,0,0,5,0,15,21,119,61,113,78,87,84,76,70,93,121,50,142,48,138,16,232,14,222,21,174,16,137,11,141,2,78,20210603,,,
202105.0,,관악02,관악02(낙성대역~서울대신공학관),120900095,21689,서울과학전시관,0,0,0,0,0,0,0,0,0,0,0,0,103,2,326,35,535,15,252,7,279,17,331,19,392,23,402,24,410,17,467,20,412,33,674,47,523,41,247,23,273,26,270,35,88,17,37,4,20210603,,,
202105.0,,관악02,관악02(낙성대역~서울대신공학관),120900102,21752,낙성대현대아파트,0,0,0,0,0,0,0,0,0,0,0,0,37,9,101,23,124,73,83,41,37,36,31,67,38,84,25,84,44,60,34,75,29,116,32,146,17,312,16,156,4,105,10,99,18,94,1,95,20210603,,,
202105.0,,관악02,관악02(낙성대역~서울대신공학관),120900110,21771,낙성대입구,0,0,0,0,0,0,0,0,0,0,0,0,4,90,3,155,19,256,13,314,11,317,7,605,6,977,10,838,9,843,22,967,18,1113,11,1969,7,2649,8,1219,13,579,2,451,7,556,2,483,20210603,,,
202105.0,,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,0,0,0,0,0,0,0,0,0,0,544,285,1341,331,2138,36,3758,52,3690,30,2896,31,2346,84,2675,43,2380,97,2047,77,1539,10,1507,32,1644,56,1561,248,1856,64,1632,7,2171,17,3657,48,1561,41,20210603,,,
202105.0,,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,0,0,0,0,0,0,0,0,0,0,0,0,764,877,2162,1628,6581,2916,5605,2795,4812,2795,3013,3478,3259,4103,2874,3925,2228,4596,2363,5248,2622,6730,2739,9702,2646,9630,2293,4670,2612,3254,3363,3027,4078,2734,1555,1727,20210603,,,
202105.0,,관악02,관악02(낙성대역~서울대신공학관),120900131,21844,낙성대현대아파트,0,0,0,0,0,0,0,0,0,0,0,0,26,17,64,105,196,314,132,130,97,88,127,67,149,66,86,81,54,85,63,70,57,115,51,83,43,67,49,86,32,74,30,62,22,51,11,16,20210603,,,
202105.0,,관악02,관악02(낙성대역~서울대신공학관),120900136,21858,낙성대공원.영어마을,0,0,0,0,0,0,0,0,0,0,0,0,35,16,21,65,41,262,34,127,37,103,50,125,43,118,56,110,33,95,42,95,76,155,59,89,48,65,16,45,22,21,25,30,25,67,10,22,20210603,,,
202105.0,,관악02,관악02(낙성대역~서울대신공학관),120900140,21864,서울과학전시관,0,0,0,0,0,0,0,0,0,0,0,0,0,74,8,118,2,284,7,139,22,107,5,67,6,177,9,106,6,100,6,82,4,153,4,186,4,106,2,90,3,74,0,61,9,52,0,36,20210603,,,
202105.0,,관악02,관악02(낙성대역~서울대신공학관),120900153,21882,교수아파트,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,1,1,1,2,1,82,71,67,100,83,84,37,117,35,121,17,115,21,119,24,104,16,82,9,69,3,69,6,108,2,47,20210603,,,
202105.0,,관악02,관악02(낙성대역~서울대신공학관),120900157,21887,가족생활동,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,2,4,3,62,197,109,381,114,246,86,237,51,265,51,299,75,353,84,318,27,360,17,309,23,331,16,418,10,211,20210603,,,
202105.0,,관악02,관악02(낙성대역~서울대신공학관),120900159,21892,서울대후문.연구공원,0,7,0,0,0,0,0,0,0,0,0,0,0,28,0,31,6,52,2,32,12,48,263,380,335,660,401,573,283,527,218,477,210,502,190,616,226,609,114,736,45,838,59,1275,68,2015,30,1019,20210603,,,
202105.0,,관악02,관악02(낙성대역~서울대신공학관),120900161,21895,학부생활관,0,21,0,0,0,0,0,0,0,0,0,0,10,169,9,243,71,391,70,301,70,312,58,330,103,500,111,631,72,544,83,536,55,659,62,851,91,902,43,1137,18,1119,19,1885,17,3028,3,1732,20210603,,,
202105.0,,관악02,관악02(낙성대역~서울대신공학관),120900162,21897,대학원생활관,0,22,0,0,0,0,0,0,0,0,0,0,3,125,15,197,69,531,105,529,71,520,90,476,135,600,145,687,62,606,70,605,31,681,36,713,51,838,24,980,13,981,16,1424,26,2020,7,1211,20210603,,,
202105.0,,관악02,관악02(낙성대역~서울대신공학관),120900163,21899,기숙사삼거리,0,0,0,0,0,0,0,0,0,0,0,0,11,131,14,251,81,865,93,1158,110,939,149,605,117,656,132,705,63,627,62,476,25,452,28,358,50,401,30,224,26,139,12,159,15,159,4,42,20210603,,,
202105.0,,관악02,관악02(낙성대역~서울대신공학관),120900164,21904,제2파워플랜트,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,33,0,57,1,134,0,131,0,80,8,38,2,30,7,21,4,20,6,6,9,3,2,1,0,3,0,0,0,2,0,7,0,0,20210603,,,
202105.0,,관악02,관악02(낙성대역~서울대신공학관),120900165,21905,건설환경종합연구소,0,0,0,0,0,0,0,0,0,0,0,1,1,97,1,103,2,168,11,581,17,1155,68,700,131,267,246,125,100,117,155,65,113,31,71,12,47,18,19,9,3,6,0,5,0,4,0,0,20210603,,,
202105.0,,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,0,0,0,0,0,0,0,0,0,0,0,37,13,35,11,82,6,57,3,103,8,313,14,399,9,332,14,564,39,772,25,1340,13,1906,32,2061,31,1125,13,1127,25,948,20,1226,29,612,15,20210603,,,
202105.0,,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,0,0,0,0,0,0,0,0,0,5,0,32,391,2,690,5,2163,17,2437,26,1630,15,1260,20,1155,24,1281,18,997,30,759,19,512,28,433,60,325,10,225,5,146,2,94,3,126,33,19,20210603,,,
202105.0,,관악02,관악02(낙성대역~서울대신공학관),120900181,21738,낙성대공원.영어마을,0,0,0,0,0,0,0,0,0,0,0,0,8,6,19,88,40,21,41,26,71,36,110,30,171,53,131,55,262,52,192,86,212,56,242,99,162,128,63,61,40,64,15,58,38,78,11,46,20210603,,,
202105.0,,관악02,관악02(낙성대역~서울대신공학관),120900182,21765,인헌초등학교,0,0,0,0,0,0,0,0,0,0,0,0,5,36,46,75,104,320,25,82,14,119,19,300,22,438,19,373,28,286,18,269,31,376,21,963,21,1392,17,705,10,372,5,238,9,221,2,190,20210603,,,
202105.0,,관악02,관악02(낙성대역~서울대신공학관),120900183,21800,낙성대입구,0,0,0,0,0,0,0,0,0,0,1,0,174,22,1184,970,2646,2051,1230,1024,312,104,443,66,592,100,517,38,542,57,338,59,338,59,326,76,396,119,534,83,502,46,680,58,773,60,155,24,20210603,,,
202105.0,,관악02,관악02(낙성대역~서울대신공학관),120900184,21819,인헌초등학교,0,0,0,0,0,0,0,0,0,0,0,0,63,26,68,49,198,70,126,73,137,52,192,43,363,59,446,55,332,51,279,71,174,81,174,99,153,77,202,66,171,59,253,67,248,56,38,33,20210603,,,
202105.0,,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,11,2,19,1,11,5,13,5,20,3,34,2,53,3,47,1,44,1,50,1,110,1,97,0,71,6,62,0,80,0,45,0,50,20210603,,,
202105.0,,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관,0,4,0,0,0,0,0,0,0,0,0,0,80,413,357,1033,850,2940,1482,1623,816,1202,23,212,14,475,9,246,6,331,9,237,8,365,3,325,11,422,2,484,1,339,4,306,2,336,0,218,20210603,,,
202105.0,,관악02,관악02(낙성대역~서울대신공학관),120900196,21574,학부생활관,0,0,0,0,0,0,0,0,0,0,0,0,117,18,336,28,537,123,750,71,706,43,1152,25,1341,38,1298,40,1038,48,1104,58,1546,52,3036,74,2127,99,819,77,292,58,324,88,295,98,150,43,20210603,,,
202106.0,,관악02,관악02(낙성대역~서울대신공학관),120000172,21274,신소재연구소,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,68,7,336,8,319,6,227,15,129,17,123,19,131,53,100,28,64,38,48,43,44,83,51,18,17,10,11,2,6,3,20,1,1,20210703,,,
202106.0,,관악02,관악02(낙성대역~서울대신공학관),120000173,21275,제2공학관,0,0,0,0,0,0,0,0,0,0,7,0,64,134,81,356,75,1167,153,1953,249,2343,467,1489,766,1434,800,1671,1023,983,1488,821,1824,532,2555,408,3064,447,1713,274,1315,170,1335,144,1412,107,592,29,20210703,,,
202106.0,,관악02,관악02(낙성대역~서울대신공학관),120000174,21276,제1공학관,0,0,0,0,0,0,0,0,0,0,0,0,17,0,27,5,24,5,24,10,48,13,59,3,92,7,95,2,178,1,235,6,246,1,503,3,455,2,287,1,144,1,151,2,155,0,137,1,20210703,,,
202106.0,,관악02,관악02(낙성대역~서울대신공학관),120000175,21277,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,25,0,12,0,10,3,29,7,51,5,101,0,128,11,116,6,169,2,266,11,317,9,1027,4,1430,12,538,2,328,1,297,3,259,4,150,1,20210703,,,
202106.0,,관악02,관악02(낙성대역~서울대신공학관),120000176,21278,교수회관입구,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,2,35,1,27,5,43,5,49,6,113,8,110,1,245,2,323,9,442,5,660,2,586,5,239,2,179,0,69,1,75,1,51,0,20210703,,,
202106.0,,관악02,관악02(낙성대역~서울대신공학관),120000177,21279,관악사삼거리,0,0,0,0,0,0,0,0,0,0,0,0,38,13,269,5,264,7,201,4,161,6,279,7,315,17,297,22,311,14,510,40,603,48,886,53,776,89,343,90,375,102,313,116,421,118,159,82,20210703,,,
202106.0,,관악02,관악02(낙성대역~서울대신공학관),120000186,21288,공동기기원,0,0,0,0,0,0,0,0,0,0,0,0,3,140,0,159,1,1053,13,1690,16,1013,11,518,19,428,40,376,8,230,14,263,5,112,13,79,9,67,2,40,3,40,2,21,0,31,1,9,20210703,,,
202106.0,,관악02,관악02(낙성대역~서울대신공학관),120000187,21289,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,246,10,567,25,620,7,272,1,139,3,176,12,159,5,119,6,73,2,55,6,47,4,44,3,24,2,25,0,19,1,8,0,2,20210703,,,
202106.0,,관악02,관악02(낙성대역~서울대신공학관),120000188,21290,에너지자원연구소,0,0,0,0,0,0,0,0,0,0,0,0,11,27,0,147,3,557,4,629,5,540,9,352,8,300,4,350,1,238,7,165,11,110,10,82,7,98,1,45,4,25,3,33,0,38,0,18,20210703,,,
202106.0,,관악02,관악02(낙성대역~서울대신공학관),120900003,21595,가족생활동,0,0,0,0,0,0,0,0,0,0,0,0,136,2,246,5,313,29,244,8,144,8,160,22,190,18,170,25,233,28,247,31,498,40,383,61,460,76,155,31,85,26,78,27,115,18,43,18,20210703,,,
202106.0,,관악02,관악02(낙성대역~서울대신공학관),120900009,21585,BK국제관,0,0,0,0,0,0,0,0,0,0,0,0,108,6,268,19,530,39,480,28,545,22,832,42,794,53,808,52,798,55,790,76,1059,80,1639,84,1452,130,751,104,393,73,271,101,222,129,114,79,20210703,,,
202106.0,,관악02,관악02(낙성대역~서울대신공학관),120900027,21564,대학원생활관,0,0,0,0,0,0,0,0,0,0,0,0,109,9,349,16,702,28,786,36,660,13,865,11,960,28,899,27,752,28,795,54,1026,37,1337,38,1241,98,683,106,416,107,394,116,375,120,126,92,20210703,,,
202106.0,,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트,0,0,0,0,0,0,0,0,0,0,62,0,2,0,264,253,0,0,0,0,0,0,139,54,103,76,89,101,62,76,67,123,56,149,65,149,28,255,15,245,23,213,19,142,10,126,11,70,20210703,,,
202106.0,,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트,0,0,0,0,0,0,0,0,0,0,0,0,324,29,449,1,699,7,326,11,234,15,205,13,194,26,204,34,149,52,118,43,125,74,128,109,116,139,53,53,53,50,38,59,17,27,6,35,20210703,,,
202106.0,,관악02,관악02(낙성대역~서울대신공학관),120900095,21689,서울과학전시관,0,0,0,0,0,0,0,0,0,0,0,0,106,1,338,30,556,10,267,5,286,3,312,16,400,14,397,16,426,18,532,26,486,26,850,35,639,29,214,30,328,31,224,32,144,33,31,10,20210703,,,
202106.0,,관악02,관악02(낙성대역~서울대신공학관),120900102,21752,낙성대현대아파트,0,0,0,0,0,0,0,0,0,0,0,0,31,14,125,31,120,85,95,39,66,42,42,56,54,86,52,109,33,86,37,83,38,103,43,196,25,277,11,133,16,121,18,99,30,82,2,111,20210703,,,
202106.0,,관악02,관악02(낙성대역~서울대신공학관),120900110,21771,낙성대입구,0,0,0,0,0,0,0,0,0,0,0,0,6,127,8,135,32,240,11,365,16,383,4,579,9,958,13,815,11,764,10,910,8,1152,15,2005,6,2296,9,1094,17,639,6,496,3,552,3,423,20210703,,,
202106.0,,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,0,0,0,0,0,0,1,1,1,1,518,260,1829,339,2962,48,7620,107,7112,114,5131,105,3380,155,4128,196,3277,109,2707,70,2028,14,2303,98,2340,153,2422,419,2568,80,2535,15,3382,25,4580,57,1893,87,20210703,,,
202106.0,,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,0,0,0,0,0,0,0,0,0,0,0,0,581,899,1703,1741,4845,2866,3879,2843,2682,2619,2095,3360,1929,4240,1843,3807,1709,4806,1864,5500,1565,6879,1659,9434,1624,9935,1374,4653,1282,3293,1569,3171,2078,2722,986,1611,20210703,,,
202106.0,,관악02,관악02(낙성대역~서울대신공학관),120900131,21844,낙성대현대아파트,0,0,0,0,0,0,0,0,0,0,0,0,31,25,57,142,222,387,217,186,121,163,99,79,141,96,114,83,53,95,51,99,53,118,36,80,51,109,54,111,28,54,44,81,27,51,4,30,20210703,,,
202106.0,,관악02,관악02(낙성대역~서울대신공학관),120900136,21858,낙성대공원.영어마을,1,0,0,0,0,0,0,0,0,0,0,0,48,22,12,90,38,358,50,187,56,171,71,157,61,111,42,146,38,92,33,121,77,104,65,98,28,87,26,51,21,31,16,43,29,72,14,19,20210703,,,
202106.0,,관악02,관악02(낙성대역~서울대신공학관),120900140,21864,서울과학전시관,0,0,0,0,0,0,1,1,0,0,0,0,1,72,3,134,3,355,7,146,16,112,2,91,7,142,6,134,1,118,5,141,4,123,6,169,5,97,4,90,3,48,5,60,5,64,1,28,20210703,,,
202106.0,,관악02,관악02(낙성대역~서울대신공학관),120900153,21882,교수아파트,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,81,71,98,122,71,70,66,111,22,139,14,149,27,134,20,76,18,86,15,72,8,82,6,85,3,28,20210703,,,
202106.0,,관악02,관악02(낙성대역~서울대신공학관),120900157,21887,가족생활동,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,72,192,70,397,103,287,53,278,70,278,52,322,43,341,109,297,22,326,13,293,21,328,27,422,7,187,20210703,,,
202106.0,,관악02,관악02(낙성대역~서울대신공학관),120900159,21892,서울대후문.연구공원,1,2,0,0,0,0,0,0,0,0,0,0,0,32,0,28,1,43,0,25,7,14,272,341,361,561,394,516,320,457,280,503,189,546,202,626,268,518,115,650,64,793,54,1014,84,1552,20,908,20210703,,,
202106.0,,관악02,관악02(낙성대역~서울대신공학관),120900161,21895,학부생활관,0,9,0,0,0,0,0,0,0,0,0,0,9,228,14,264,89,408,121,278,165,260,87,327,148,468,171,468,122,521,85,603,69,637,88,725,98,790,25,971,16,999,20,1413,26,2471,11,1604,20210703,,,
202106.0,,관악02,관악02(낙성대역~서울대신공학관),120900162,21897,대학원생활관,0,10,0,0,0,0,0,0,0,0,0,0,8,158,21,213,65,630,90,595,82,554,105,415,153,578,127,612,104,539,76,542,47,598,48,666,48,799,34,890,22,908,17,1478,16,1763,4,1195,20210703,,,
202106.0,,관악02,관악02(낙성대역~서울대신공학관),120900163,21899,기숙사삼거리,0,1,0,0,0,0,0,0,0,0,0,0,27,139,34,300,124,1015,195,1532,195,1092,143,650,137,717,125,799,96,548,59,524,42,405,41,364,58,411,19,200,8,159,22,136,5,138,6,39,20210703,,,
202106.0,,관악02,관악02(낙성대역~서울대신공학관),120900164,21904,제2파워플랜트,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,27,0,46,3,110,0,122,0,69,0,32,4,20,4,21,7,7,4,7,4,5,3,0,0,3,0,4,0,0,0,0,0,0,20210703,,,
202106.0,,관악02,관악02(낙성대역~서울대신공학관),120900165,21905,건설환경종합연구소,0,0,0,0,0,0,0,0,0,0,0,0,1,88,1,74,0,178,14,534,20,1135,77,541,140,221,103,105,106,85,117,55,62,37,27,31,39,11,6,6,3,9,0,5,1,3,0,1,20210703,,,
202106.0,,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,0,0,0,0,0,0,0,0,0,1,0,18,452,2,854,9,2534,20,3061,20,1952,23,1294,35,1300,20,1396,19,957,34,827,28,449,25,358,25,321,8,208,2,127,2,108,0,94,19,20,20210703,,,
202106.0,,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,0,0,0,0,0,0,0,0,0,0,0,31,12,34,3,28,1,66,7,223,12,405,12,513,46,500,44,657,19,1001,43,1455,24,1908,29,2159,35,1061,21,1081,19,936,24,1110,24,545,23,20210703,,,
202106.0,,관악02,관악02(낙성대역~서울대신공학관),120900181,21738,낙성대공원.영어마을,0,0,0,0,0,0,0,0,0,0,0,0,4,8,33,173,68,39,147,32,157,36,254,47,216,49,169,70,328,53,186,88,251,83,337,91,126,160,61,80,86,74,56,59,40,81,27,48,20210703,,,
202106.0,,관악02,관악02(낙성대역~서울대신공학관),120900182,21765,인헌초등학교,0,0,0,0,0,0,0,0,0,0,0,0,5,45,53,82,134,309,40,75,21,126,39,341,30,433,24,349,36,331,28,281,32,415,25,920,25,1374,17,727,5,380,5,248,11,238,7,175,20210703,,,
202106.0,,관악02,관악02(낙성대역~서울대신공학관),120900183,21800,낙성대입구,0,0,0,0,0,0,0,0,0,0,25,14,171,25,866,550,2009,1115,1243,650,504,114,442,80,626,70,641,134,470,53,421,56,345,69,335,75,337,80,479,105,476,59,593,58,651,53,134,26,20210703,,,
202106.0,,관악02,관악02(낙성대역~서울대신공학관),120900184,21819,인헌초등학교,0,0,0,0,0,0,0,0,0,0,0,0,58,26,90,47,297,105,232,72,208,68,207,64,375,63,377,59,326,60,326,74,177,88,192,124,166,105,214,101,160,48,191,71,212,51,49,37,20210703,,,
202106.0,,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,7,1,21,1,18,5,21,4,21,4,37,3,49,2,43,0,57,2,67,7,137,2,118,3,68,1,62,3,54,1,62,1,49,20210703,,,
202106.0,,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관,0,7,0,0,0,0,0,0,0,0,0,0,122,467,395,1070,1114,3598,1737,1942,939,1106,31,208,11,354,6,276,7,408,3,253,3,310,7,350,2,423,5,496,2,342,3,301,3,348,2,210,20210703,,,
202106.0,,관악02,관악02(낙성대역~서울대신공학관),120900196,21574,학부생활관,0,0,0,0,0,0,0,0,0,0,0,0,144,17,285,28,400,108,712,103,669,41,1066,38,1325,58,1312,40,1040,52,1099,77,1432,56,2364,91,1663,93,785,82,289,79,287,93,258,88,154,55,20210703,,,
202107.0,,관악02,관악02(낙성대역~서울대신공학관),120000172,21274,신소재연구소,0,0,0,0,0,0,0,0,0,0,0,0,3,66,1,63,5,362,14,364,8,302,5,187,12,129,15,98,24,92,42,48,62,44,74,29,133,61,30,15,8,12,1,5,5,23,1,4,20210803,,,
202107.0,,관악02,관악02(낙성대역~서울대신공학관),120000173,21275,제2공학관,0,0,0,0,0,0,0,0,0,0,1,0,33,133,68,279,92,1223,173,2508,242,2601,393,1400,490,1084,632,1036,750,656,1010,479,1429,327,2411,239,2782,212,1577,181,1111,131,930,82,940,89,517,25,20210803,,,
202107.0,,관악02,관악02(낙성대역~서울대신공학관),120000174,21276,제1공학관,0,0,0,0,0,0,0,0,0,0,0,0,7,0,16,7,25,1,28,3,45,6,49,2,53,5,64,0,106,2,87,4,209,1,454,3,509,7,280,0,152,0,135,1,96,0,53,0,20210803,,,
202107.0,,관악02,관악02(낙성대역~서울대신공학관),120000175,21277,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,20,0,7,0,20,1,20,3,53,5,94,6,112,3,109,9,145,4,231,4,375,7,1003,11,1493,8,595,4,342,1,278,0,208,2,114,1,20210803,,,
202107.0,,관악02,관악02(낙성대역~서울대신공학관),120000176,21278,교수회관입구,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,21,0,16,1,25,3,64,2,115,0,121,7,235,4,428,9,497,8,682,4,670,3,287,1,191,1,98,1,53,0,45,1,20210803,,,
202107.0,,관악02,관악02(낙성대역~서울대신공학관),120000177,21279,관악사삼거리,0,0,0,0,0,0,0,0,0,0,0,0,38,9,297,5,321,4,252,8,185,7,215,11,281,14,273,13,316,15,360,22,520,26,715,71,768,174,238,120,342,119,234,125,337,125,137,91,20210803,,,
202107.0,,관악02,관악02(낙성대역~서울대신공학관),120000186,21288,공동기기원,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,193,20,1189,23,2035,20,1264,17,521,26,390,23,339,22,216,11,175,16,85,9,72,14,65,3,41,5,44,0,21,2,21,0,3,20210803,,,
202107.0,,관악02,관악02(낙성대역~서울대신공학관),120000187,21289,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,186,12,588,24,688,10,323,7,126,5,135,9,118,5,71,7,68,5,42,8,34,8,28,4,23,1,18,0,10,2,16,0,4,20210803,,,
202107.0,,관악02,관악02(낙성대역~서울대신공학관),120000188,21290,에너지자원연구소,0,0,0,0,0,0,0,0,0,0,1,1,4,28,0,121,4,568,9,854,5,672,6,356,6,279,2,239,4,200,6,146,10,92,17,62,9,58,3,34,3,29,0,21,0,15,0,5,20210803,,,
202107.0,,관악02,관악02(낙성대역~서울대신공학관),120900003,21595,가족생활동,0,0,0,0,0,0,0,0,0,0,0,0,162,2,240,7,329,24,249,8,133,11,148,20,160,29,154,9,161,18,264,38,519,35,405,59,471,85,169,45,113,15,145,20,125,22,56,14,20210803,,,
202107.0,,관악02,관악02(낙성대역~서울대신공학관),120900009,21585,BK국제관,0,0,0,0,0,0,0,0,0,0,0,0,99,5,345,12,564,29,666,34,587,31,786,36,856,47,821,43,669,53,732,57,912,73,1541,123,1344,186,683,87,401,74,256,106,216,78,79,67,20210803,,,
202107.0,,관악02,관악02(낙성대역~서울대신공학관),120900027,21564,대학원생활관,0,0,0,0,0,0,0,0,0,0,0,0,181,5,485,18,779,37,888,26,678,12,883,13,1006,22,844,14,792,20,766,23,920,26,1082,46,970,144,669,136,381,71,347,80,292,92,82,91,20210803,,,
202107.0,,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트,0,0,0,0,0,0,0,0,0,0,6,0,245,26,475,5,666,7,331,14,274,25,195,21,200,24,199,24,237,29,138,60,129,50,110,89,84,136,62,69,35,62,30,54,16,25,9,34,20210803,,,
202107.0,,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트,0,2,0,0,0,0,0,0,0,0,49,1,7,0,39,35,0,0,0,0,0,0,128,83,126,81,105,95,96,89,59,113,54,148,38,170,21,241,21,280,20,230,17,140,26,107,3,62,20210803,,,
202107.0,,관악02,관악02(낙성대역~서울대신공학관),120900095,21689,서울과학전시관,0,0,0,0,0,0,0,0,0,0,0,0,91,2,280,61,447,21,250,18,290,21,275,22,317,21,291,21,259,33,367,33,359,30,688,43,594,38,169,26,248,38,125,8,99,18,46,2,20210803,,,
202107.0,,관악02,관악02(낙성대역~서울대신공학관),120900102,21752,낙성대현대아파트,0,0,0,0,0,0,0,0,0,0,0,0,33,11,103,35,118,71,143,31,130,29,114,73,71,62,96,94,82,69,113,75,97,110,56,158,22,253,20,150,10,101,18,80,30,83,1,67,20210803,,,
202107.0,,관악02,관악02(낙성대역~서울대신공학관),120900110,21771,낙성대입구,0,0,0,0,0,0,0,0,0,0,0,0,3,146,7,154,30,348,10,426,17,573,8,712,12,809,12,768,14,793,15,816,13,1048,22,1516,11,1914,10,853,5,502,6,355,3,434,4,327,20210803,,,
202107.0,,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,0,0,0,0,0,0,3,3,1,1,526,269,1862,401,3047,63,8946,59,8048,133,5635,149,3446,194,3400,230,2928,121,2236,52,2459,59,2329,86,2601,127,2547,382,2909,115,2246,14,3058,23,3675,71,1374,86,20210803,,,
202107.0,,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,0,0,0,0,0,0,0,0,0,0,0,0,411,863,1153,1942,3111,3299,3287,3403,1973,3038,1621,3320,1861,3847,1704,3586,1907,4342,1056,4697,1130,6186,1040,8234,1684,9611,1278,4409,1210,3069,1430,2463,1670,2081,665,1043,20210803,,,
202107.0,,관악02,관악02(낙성대역~서울대신공학관),120900131,21844,낙성대현대아파트,0,0,0,0,0,0,0,0,0,0,0,0,31,42,43,162,236,471,284,367,170,296,116,143,144,180,97,222,53,211,58,198,51,93,45,101,63,105,50,98,37,61,23,71,11,57,14,19,20210803,,,
202107.0,,관악02,관악02(낙성대역~서울대신공학관),120900136,21858,낙성대공원.영어마을,0,0,0,0,0,0,0,0,0,0,0,0,29,38,22,155,49,491,81,418,129,336,126,236,49,287,107,390,87,347,87,277,121,148,56,49,30,56,13,67,30,40,16,22,16,42,7,17,20210803,,,
202107.0,,관악02,관악02(낙성대역~서울대신공학관),120900140,21864,서울과학전시관,0,0,0,0,0,0,1,1,0,0,0,0,2,48,4,127,2,237,3,110,24,113,6,45,5,76,4,70,2,85,3,60,2,65,4,53,6,86,3,71,10,48,3,39,5,38,1,14,20210803,,,
